#     TIME       MAGNITUDE    ERROR      PHASE        MODEL      (O-C)
   1392.636796   10.501231  -1.000000   0.03559655  10.500003   0.001227
   1392.638185   10.501401  -1.000000   0.03564970  10.500003   0.001398
   1392.639574   10.501428  -1.000000   0.03570286  10.500003   0.001425
   1392.640963   10.502181  -1.000000   0.03575601  10.500003   0.002178
   1392.642352   10.499315  -1.000000   0.03580916  10.500003  -0.000688
   1392.643741   10.499291  -1.000000   0.03586231  10.500003  -0.000712
   1392.645130   10.501046  -1.000000   0.03591546  10.500003   0.001043
   1392.646519   10.503041  -1.000000   0.03596861  10.500003   0.003037
   1392.647908   10.502530  -1.000000   0.03602176  10.500003   0.002527
   1392.649297   10.500018  -1.000000   0.03607491  10.500003   0.000015
   1392.650685   10.501214  -1.000000   0.03612806  10.500003   0.001211
   1392.652074   10.501081  -1.000000   0.03618122  10.500003   0.001078
   1392.653463   10.501812  -1.000000   0.03623437  10.500003   0.001809
   1392.654852   10.501215  -1.000000   0.03628752  10.500003   0.001211
   1392.656241   10.500935  -1.000000   0.03634067  10.500003   0.000932
   1392.657630   10.501421  -1.000000   0.03639382  10.500003   0.001418
   1392.660408   10.501356  -1.000000   0.03650012  10.500003   0.001353
   1392.661797   10.500412  -1.000000   0.03655327  10.500003   0.000409
   1392.663186   10.500064  -1.000000   0.03660643  10.500003   0.000061
   1392.664575   10.500098  -1.000000   0.03665958  10.500003   0.000095
   1392.665963   10.502069  -1.000000   0.03671273  10.500003   0.002066
   1392.667352   10.500566  -1.000000   0.03676588  10.500003   0.000563
   1392.668741   10.500198  -1.000000   0.03681903  10.500003   0.000195
   1392.670130   10.501597  -1.000000   0.03687218  10.500003   0.001594
   1392.671519   10.499284  -1.000000   0.03692533  10.500003  -0.000719
   1392.672908   10.500175  -1.000000   0.03697848  10.500003   0.000171
   1392.675686   10.501532  -1.000000   0.03708479  10.500003   0.001529
   1392.677075   10.500020  -1.000000   0.03713794  10.500003   0.000017
   1392.678464   10.500089  -1.000000   0.03719109  10.500003   0.000086
   1392.679853   10.500207  -1.000000   0.03724424  10.500003   0.000204
   1392.681241   10.501434  -1.000000   0.03729739  10.500003   0.001431
   1392.682630   10.500233  -1.000000   0.03735054  10.500003   0.000230
   1392.685408   10.501008  -1.000000   0.03745684  10.500003   0.001005
   1392.686797   10.499345  -1.000000   0.03751000  10.500003  -0.000659
   1392.688186   10.499284  -1.000000   0.03756315  10.500003  -0.000719
   1392.689575   10.500323  -1.000000   0.03761630  10.500003   0.000320
   1392.690964   10.499993  -1.000000   0.03766945  10.500003  -0.000010
   1392.692353   10.500701  -1.000000   0.03772260  10.500003   0.000697
   1392.693742   10.501089  -1.000000   0.03777575  10.500003   0.001086
   1392.695131   10.500535  -1.000000   0.03782890  10.500003   0.000532
   1392.696520   10.500681  -1.000000   0.03788205  10.500003   0.000678
   1392.697908   10.500534  -1.000000   0.03793521  10.500003   0.000530
   1392.699297   10.499712  -1.000000   0.03798836  10.500003  -0.000292
   1392.700686   10.499102  -1.000000   0.03804151  10.500003  -0.000901
   1392.703464   10.501589  -1.000000   0.03814781  10.500003   0.001586
   1392.704853   10.498988  -1.000000   0.03820096  10.500003  -0.001015
   1392.707631   10.501571  -1.000000   0.03830726  10.500003   0.001568
   1392.709020   10.501064  -1.000000   0.03836041  10.500003   0.001061
   1392.710409   10.499408  -1.000000   0.03841357  10.500003  -0.000595
   1392.711798   10.499851  -1.000000   0.03846672  10.500003  -0.000152
   1392.713186   10.500894  -1.000000   0.03851987  10.500003   0.000890
   1392.714575   10.501401  -1.000000   0.03857302  10.500003   0.001397
   1392.715964   10.498693  -1.000000   0.03862617  10.500003  -0.001310
   1392.717353   10.500421  -1.000000   0.03867932  10.500003   0.000418
   1392.718742   10.497587  -1.000000   0.03873247  10.500003  -0.002417
   1392.720131   10.500804  -1.000000   0.03878562  10.500003   0.000800
   1392.721520   10.499850  -1.000000   0.03883878  10.500003  -0.000153
   1392.722909   10.499219  -1.000000   0.03889193  10.500003  -0.000784
   1392.724298   10.500794  -1.000000   0.03894508  10.500003   0.000791
   1392.725687   10.499889  -1.000000   0.03899823  10.500003  -0.000114
   1392.727076   10.500628  -1.000000   0.03905138  10.500003   0.000625
   1392.728465   10.502404  -1.000000   0.03910453  10.500003   0.002401
   1392.729853   10.501414  -1.000000   0.03915768  10.500003   0.001411
   1392.731242   10.500952  -1.000000   0.03921083  10.500003   0.000949
   1392.732631   10.500512  -1.000000   0.03926398  10.500003   0.000509
   1392.734020   10.499252  -1.000000   0.03931714  10.500003  -0.000751
   1392.735409   10.499736  -1.000000   0.03937029  10.500003  -0.000267
   1392.736798   10.499571  -1.000000   0.03942344  10.500003  -0.000433
   1392.738187   10.499289  -1.000000   0.03947659  10.500003  -0.000715
   1392.739576   10.501445  -1.000000   0.03952974  10.500003   0.001442
   1392.740965   10.501230  -1.000000   0.03958289  10.500003   0.001226
   1392.742354   10.501737  -1.000000   0.03963604  10.500003   0.001734
   1392.743743   10.500513  -1.000000   0.03968919  10.500003   0.000510
   1392.745131   10.502489  -1.000000   0.03974235  10.500003   0.002485
   1392.746520   10.500699  -1.000000   0.03979550  10.500003   0.000696
   1392.765965   10.498916  -1.000000   0.04053961  10.500003  -0.001088
   1392.767354   10.501200  -1.000000   0.04059276  10.500003   0.001197
   1392.768743   10.500134  -1.000000   0.04064592  10.500003   0.000131
   1392.770132   10.501685  -1.000000   0.04069907  10.500003   0.001682
   1392.771521   10.500585  -1.000000   0.04075222  10.500003   0.000582
   1392.772910   10.498373  -1.000000   0.04080537  10.500003  -0.001630
   1392.774299   10.499987  -1.000000   0.04085852  10.500003  -0.000016
   1392.775688   10.498643  -1.000000   0.04091167  10.500003  -0.001360
   1392.777076   10.499658  -1.000000   0.04096482  10.500003  -0.000345
   1392.778465   10.498763  -1.000000   0.04101797  10.500003  -0.001240
   1392.779854   10.500123  -1.000000   0.04107113  10.500003   0.000120
   1392.781243   10.499837  -1.000000   0.04112428  10.500003  -0.000167
   1392.782632   10.498468  -1.000000   0.04117743  10.500003  -0.001535
   1392.784021   10.499645  -1.000000   0.04123058  10.500003  -0.000358
   1392.785410   10.500454  -1.000000   0.04128373  10.500003   0.000451
   1392.786799   10.498770  -1.000000   0.04133688  10.500003  -0.001234
   1392.788188   10.499833  -1.000000   0.04139003  10.500003  -0.000171
   1392.789577   10.500345  -1.000000   0.04144318  10.500003   0.000342
   1392.790966   10.498415  -1.000000   0.04149633  10.500003  -0.001588
   1392.792354   10.498947  -1.000000   0.04154949  10.500003  -0.001056
   1392.793743   10.499239  -1.000000   0.04160264  10.500003  -0.000764
   1392.795132   10.501966  -1.000000   0.04165579  10.500003   0.001963
   1392.796521   10.501303  -1.000000   0.04170894  10.500003   0.001300
   1392.797910   10.500380  -1.000000   0.04176209  10.500003   0.000377
   1392.799299   10.498442  -1.000000   0.04181524  10.500003  -0.001562
   1392.800688   10.498923  -1.000000   0.04186839  10.500003  -0.001080
   1392.802077   10.499997  -1.000000   0.04192154  10.500003  -0.000007
   1392.803466   10.499431  -1.000000   0.04197470  10.500003  -0.000573
   1392.804855   10.500686  -1.000000   0.04202785  10.500003   0.000683
   1392.806244   10.498998  -1.000000   0.04208100  10.500003  -0.001005
   1392.807633   10.502483  -1.000000   0.04213415  10.500003   0.002480
   1392.809021   10.501139  -1.000000   0.04218730  10.500003   0.001136
   1392.810410   10.500070  -1.000000   0.04224045  10.500003   0.000067
   1392.811799   10.499732  -1.000000   0.04229360  10.500003  -0.000272
   1392.813188   10.500841  -1.000000   0.04234675  10.500003   0.000837
   1392.814577   10.498674  -1.000000   0.04239990  10.500003  -0.001329
   1392.815966   10.499724  -1.000000   0.04245306  10.500003  -0.000279
   1392.817355   10.498660  -1.000000   0.04250621  10.500003  -0.001343
   1392.818744   10.498717  -1.000000   0.04255936  10.500003  -0.001287
   1392.820133   10.499621  -1.000000   0.04261251  10.500003  -0.000383
   1392.821522   10.498224  -1.000000   0.04266566  10.500003  -0.001779
   1392.822911   10.500410  -1.000000   0.04271881  10.500003   0.000407
   1392.824299   10.500450  -1.000000   0.04277196  10.500003   0.000447
   1392.825688   10.500191  -1.000000   0.04282511  10.500003   0.000188
   1392.827077   10.499859  -1.000000   0.04287827  10.500003  -0.000145
   1392.828466   10.500391  -1.000000   0.04293142  10.500003   0.000388
   1392.829855   10.500139  -1.000000   0.04298457  10.500003   0.000136
   1392.831244   10.499952  -1.000000   0.04303772  10.500003  -0.000051
   1392.832633   10.501451  -1.000000   0.04309087  10.500003   0.001448
   1392.834022   10.498562  -1.000000   0.04314402  10.500003  -0.001441
   1392.835411   10.500308  -1.000000   0.04319717  10.500003   0.000304
   1392.836800   10.500161  -1.000000   0.04325032  10.500003   0.000158
   1392.838189   10.500694  -1.000000   0.04330347  10.500003   0.000691
   1392.839577   10.500570  -1.000000   0.04335663  10.500003   0.000567
   1392.840966   10.498631  -1.000000   0.04340978  10.500003  -0.001372
   1392.842355   10.500564  -1.000000   0.04346293  10.500003   0.000560
   1392.843744   10.500811  -1.000000   0.04351608  10.500003   0.000808
   1392.845133   10.499703  -1.000000   0.04356923  10.500003  -0.000300
   1392.846522   10.498876  -1.000000   0.04362238  10.500003  -0.001128
   1392.847911   10.501197  -1.000000   0.04367553  10.500003   0.001193
   1392.849300   10.500045  -1.000000   0.04372868  10.500003   0.000042
   1392.850689   10.499905  -1.000000   0.04378184  10.500003  -0.000098
   1392.852078   10.501673  -1.000000   0.04383499  10.500003   0.001669
   1392.853467   10.497871  -1.000000   0.04388814  10.500003  -0.002132
   1392.854856   10.501457  -1.000000   0.04394129  10.500003   0.001453
   1392.856244   10.500356  -1.000000   0.04399444  10.500003   0.000353
   1392.857633   10.499164  -1.000000   0.04404759  10.500003  -0.000839
   1392.859022   10.503706  -1.000000   0.04410074  10.500003   0.003703
   1392.860411   10.500978  -1.000000   0.04415389  10.500003   0.000974
   1392.861800   10.499891  -1.000000   0.04420704  10.500003  -0.000112
   1392.863189   10.499443  -1.000000   0.04426020  10.500003  -0.000561
   1392.864578   10.499233  -1.000000   0.04431335  10.500003  -0.000770
   1392.865967   10.500033  -1.000000   0.04436650  10.500003   0.000030
   1392.867356   10.499420  -1.000000   0.04441965  10.500003  -0.000584
   1392.868745   10.498460  -1.000000   0.04447280  10.500003  -0.001543
   1392.870134   10.500264  -1.000000   0.04452595  10.500003   0.000261
   1392.871522   10.500181  -1.000000   0.04457910  10.500003   0.000178
   1392.872911   10.502901  -1.000000   0.04463225  10.500003   0.002898
   1392.874300   10.498934  -1.000000   0.04468541  10.500003  -0.001070
   1392.875689   10.501029  -1.000000   0.04473856  10.500003   0.001026
   1392.877078   10.499356  -1.000000   0.04479171  10.500003  -0.000647
   1392.878467   10.500388  -1.000000   0.04484486  10.500003   0.000385
   1392.879856   10.500783  -1.000000   0.04489801  10.500003   0.000779
   1392.881245   10.500542  -1.000000   0.04495116  10.500003   0.000539
   1392.882634   10.500895  -1.000000   0.04500431  10.500003   0.000892
   1392.884023   10.498486  -1.000000   0.04505746  10.500003  -0.001517
   1392.885412   10.500035  -1.000000   0.04511061  10.500003   0.000031
   1392.886801   10.501149  -1.000000   0.04516377  10.500003   0.001146
   1392.888189   10.500975  -1.000000   0.04521692  10.500003   0.000972
   1392.889578   10.500149  -1.000000   0.04527007  10.500003   0.000146
   1392.890967   10.500091  -1.000000   0.04532322  10.500003   0.000088
   1392.892356   10.501436  -1.000000   0.04537637  10.500003   0.001433
   1392.893745   10.498692  -1.000000   0.04542952  10.500003  -0.001312
   1392.895134   10.497257  -1.000000   0.04548267  10.500003  -0.002747
   1392.896523   10.500310  -1.000000   0.04553582  10.500003   0.000307
   1392.897912   10.500205  -1.000000   0.04558898  10.500003   0.000202
   1392.899301   10.499230  -1.000000   0.04564213  10.500003  -0.000773
   1392.900690   10.498513  -1.000000   0.04569528  10.500003  -0.001490
   1392.902079   10.500370  -1.000000   0.04574843  10.500003   0.000367
   1392.903467   10.499108  -1.000000   0.04580158  10.500003  -0.000895
   1392.904856   10.500802  -1.000000   0.04585473  10.500003   0.000799
   1392.906245   10.497609  -1.000000   0.04590788  10.500003  -0.002394
   1392.907634   10.498987  -1.000000   0.04596103  10.500003  -0.001016
   1392.909023   10.499253  -1.000000   0.04601419  10.500003  -0.000750
   1392.910412   10.496621  -1.000000   0.04606734  10.500003  -0.003382
   1392.911801   10.499719  -1.000000   0.04612049  10.500003  -0.000285
   1392.913190   10.500012  -1.000000   0.04617364  10.500003   0.000009
   1392.914579   10.497934  -1.000000   0.04622679  10.500003  -0.002069
   1392.915968   10.499868  -1.000000   0.04627994  10.500003  -0.000135
   1392.917357   10.499604  -1.000000   0.04633309  10.500003  -0.000400
   1392.918745   10.499981  -1.000000   0.04638624  10.500003  -0.000022
   1392.920134   10.500142  -1.000000   0.04643939  10.500003   0.000139
   1392.921523   10.500055  -1.000000   0.04649255  10.500003   0.000052
   1392.922912   10.500068  -1.000000   0.04654570  10.500003   0.000065
   1392.924301   10.499709  -1.000000   0.04659885  10.500003  -0.000294
   1392.925690   10.497243  -1.000000   0.04665200  10.500003  -0.002761
   1392.927079   10.500865  -1.000000   0.04670515  10.500003   0.000861
   1392.928468   10.498940  -1.000000   0.04675830  10.500003  -0.001063
   1392.929857   10.498856  -1.000000   0.04681145  10.500003  -0.001147
   1392.931246   10.501059  -1.000000   0.04686460  10.500003   0.001056
   1392.932635   10.499503  -1.000000   0.04691776  10.500003  -0.000500
   1392.934024   10.498508  -1.000000   0.04697091  10.500003  -0.001495
   1392.935412   10.499745  -1.000000   0.04702406  10.500003  -0.000259
   1392.936801   10.500561  -1.000000   0.04707721  10.500003   0.000557
   1392.938190   10.499482  -1.000000   0.04713036  10.500003  -0.000521
   1392.939579   10.501150  -1.000000   0.04718351  10.500003   0.001147
   1392.940968   10.500496  -1.000000   0.04723666  10.500003   0.000493
   1392.942357   10.500213  -1.000000   0.04728981  10.500003   0.000209
   1392.943746   10.501082  -1.000000   0.04734296  10.500003   0.001079
   1392.945135   10.500659  -1.000000   0.04739612  10.500003   0.000656
   1392.946524   10.500305  -1.000000   0.04744927  10.500003   0.000302
   1392.947913   10.500376  -1.000000   0.04750242  10.500003   0.000372
   1392.949302   10.498601  -1.000000   0.04755557  10.500003  -0.001402
   1392.950690   10.499473  -1.000000   0.04760872  10.500003  -0.000531
   1392.952079   10.499558  -1.000000   0.04766187  10.500003  -0.000446
   1392.953468   10.499328  -1.000000   0.04771502  10.500003  -0.000676
   1392.954857   10.499250  -1.000000   0.04776817  10.500003  -0.000753
   1392.956246   10.499737  -1.000000   0.04782133  10.500003  -0.000266
